,simulation,auc_live,auc_apoptotic,drug_1,drug_2,conc_1,conc_2
1077,LNCaP_mut_RNA_00_5_5_Ipatasertib_Pictilisib_0_0_0_0_6,47391240.0,1417200.0,Ipatasertib,Pictilisib,IC90,IC90
1078,LNCaP_mut_RNA_00_2_2_Ipatasertib_Selumetinib_0_0_0_0_7,59865720.0,1699320.0,Ipatasertib,Selumetinib,IC30,IC30
1079,LNCaP_mut_RNA_00_1_2_Selumetinib_Pictilisib_0_0_0_0_1,55807920.0,1686480.0,Selumetinib,Pictilisib,IC10,IC30
1080,LNCaP_mut_RNA_00_5_5_Ipatasertib_Ulixertinib_0_0_0_0_2,54013320.0,1635720.0,Ipatasertib,Ulixertinib,IC90,IC90
1081,LNCaP_mut_RNA_00_3_3_Luminespib_Pictilisib_0_0_0_0_9,53213760.0,1657920.0,Luminespib,Pictilisib,IC50,IC50
1082,LNCaP_mut_RNA_00_2_3_Ulixertinib_Luminespib_0_0_0_0_10,59490600.0,1716000.0,Ulixertinib,Luminespib,IC30,IC50
1083,LNCaP_mut_RNA_00_5_4_Ipatasertib_Selumetinib_0_0_0_0_2,53279040.0,1619880.0,Ipatasertib,Selumetinib,IC90,IC70
1084,LNCaP_mut_RNA_00_4_5_Afatinib_Pictilisib_0_0_0_0_4,52806840.0,1627560.0,Afatinib,Pictilisib,IC70,IC90
1085,LNCaP_mut_RNA_00_1_4_Luminespib_Pictilisib_0_0_0_0_4,52047840.0,1609200.0,Luminespib,Pictilisib,IC10,IC70
1086,LNCaP_mut_RNA_00_2_2_Ipatasertib_Selumetinib_0_0_0_0_6,60306600.0,1645440.0,Ipatasertib,Selumetinib,IC30,IC30
1087,LNCaP_mut_RNA_00_1_2_Luminespib_Pictilisib_0_0_0_0_9,57278880.0,1667160.0,Luminespib,Pictilisib,IC10,IC30
1088,LNCaP_mut_RNA_00_2_1_Afatinib_Luminespib_0_0_0_0_4,57866760.0,1825080.0,Afatinib,Luminespib,IC30,IC10
1089,LNCaP_mut_RNA_00_4_2_Ipatasertib_Selumetinib_0_0_0_0_4,58684200.0,1747080.0,Ipatasertib,Selumetinib,IC70,IC30
1090,LNCaP_mut_RNA_00_4_3_Ipatasertib_Selumetinib_0_0_0_0_10,61830960.0,1727280.0,Ipatasertib,Selumetinib,IC70,IC50
1091,LNCaP_mut_RNA_00_5_2_Ipatasertib_Luminespib_0_0_0_0_5,56504520.0,1665840.0,Ipatasertib,Luminespib,IC90,IC30
1092,LNCaP_mut_RNA_00_5_5_Afatinib_Ulixertinib_0_0_0_0_1,63792000.0,1847400.0,Afatinib,Ulixertinib,IC90,IC90
1093,LNCaP_mut_RNA_00_1_1_Ulixertinib_Selumetinib_0_0_0_0_3,59993640.0,1761120.0,Ulixertinib,Selumetinib,IC10,IC10
1094,LNCaP_mut_RNA_00_1_4_Ipatasertib_Pictilisib_0_0_0_0_10,52673880.0,1609080.0,Ipatasertib,Pictilisib,IC10,IC70
1095,LNCaP_mut_RNA_00_3_3_Selumetinib_Pictilisib_0_0_0_0_6,53885280.0,1678200.0,Selumetinib,Pictilisib,IC50,IC50
1096,LNCaP_mut_RNA_00_2_3_Ipatasertib_Pictilisib_0_0_0_0_6,54595320.0,1619400.0,Ipatasertib,Pictilisib,IC30,IC50
1097,LNCaP_mut_RNA_00_5_1_Luminespib_Selumetinib_0_0_0_0_8,59593080.0,1728720.0,Luminespib,Selumetinib,IC90,IC10
1098,LNCaP_mut_RNA_00_3_5_Afatinib_Luminespib_0_0_0_0_6,60134520.0,1702320.0,Afatinib,Luminespib,IC50,IC90
1099,LNCaP_mut_RNA_00_1_4_Afatinib_Selumetinib_0_0_0_0_8,60659040.0,1819080.0,Afatinib,Selumetinib,IC10,IC70
1100,LNCaP_mut_RNA_00_2_5_Ipatasertib_Selumetinib_0_0_0_0_8,61406040.0,1809840.0,Ipatasertib,Selumetinib,IC30,IC90
1101,LNCaP_mut_RNA_00_2_1_Ulixertinib_Pictilisib_0_0_0_0_2,57799920.0,1726440.0,Ulixertinib,Pictilisib,IC30,IC10
1102,LNCaP_mut_RNA_00_1_4_Ipatasertib_Afatinib_0_0_0_0_8,58956840.0,1741560.0,Ipatasertib,Afatinib,IC10,IC70
1103,LNCaP_mut_RNA_00_4_2_Afatinib_Ulixertinib_0_0_0_0_3,59342160.0,1796520.0,Afatinib,Ulixertinib,IC70,IC30
1104,LNCaP_mut_RNA_00_3_3_Afatinib_Luminespib_0_0_0_0_9,60395880.0,1801560.0,Afatinib,Luminespib,IC50,IC50
1105,LNCaP_mut_RNA_00_4_5_Afatinib_Pictilisib_0_0_0_0_6,52527240.0,1607400.0,Afatinib,Pictilisib,IC70,IC90
1106,LNCaP_mut_RNA_00_1_2_Selumetinib_Pictilisib_0_0_0_0_10,57593160.0,1748760.0,Selumetinib,Pictilisib,IC10,IC30
1107,LNCaP_mut_RNA_00_1_1_Afatinib_Selumetinib_0_0_0_0_3,58680960.0,1759080.0,Afatinib,Selumetinib,IC10,IC10
1108,LNCaP_mut_RNA_00_1_4_Selumetinib_Pictilisib_0_0_0_0_4,54374880.0,1603080.0,Selumetinib,Pictilisib,IC10,IC70
1109,LNCaP_mut_RNA_00_5_1_Ipatasertib_Afatinib_0_0_0_0_6,58862520.0,1723440.0,Ipatasertib,Afatinib,IC90,IC10
1110,LNCaP_mut_RNA_00_1_1_Afatinib_Ulixertinib_0_0_0_0_10,58342920.0,1710480.0,Afatinib,Ulixertinib,IC10,IC10
1111,LNCaP_mut_RNA_00_3_4_Ipatasertib_Afatinib_0_0_0_0_10,60654600.0,1752720.0,Ipatasertib,Afatinib,IC50,IC70
1112,LNCaP_mut_RNA_00_5_5_Ipatasertib_Afatinib_0_0_0_0_5,53952600.0,1606440.0,Ipatasertib,Afatinib,IC90,IC90
1113,LNCaP_mut_RNA_00_2_2_Luminespib_Selumetinib_0_0_0_0_10,57762600.0,1764960.0,Luminespib,Selumetinib,IC30,IC30
1114,LNCaP_mut_RNA_00_1_5_Ipatasertib_Pictilisib_0_0_0_0_1,53524320.0,1596480.0,Ipatasertib,Pictilisib,IC10,IC90
1115,LNCaP_mut_RNA_00_3_3_Ipatasertib_Afatinib_0_0_0_0_8,56699160.0,1609200.0,Ipatasertib,Afatinib,IC50,IC50
1116,LNCaP_mut_RNA_00_2_1_Ipatasertib_Selumetinib_0_0_0_0_7,60854520.0,1677720.0,Ipatasertib,Selumetinib,IC30,IC10
1117,LNCaP_mut_RNA_00_4_3_Ulixertinib_Luminespib_0_0_0_0_7,61544520.0,1730040.0,Ulixertinib,Luminespib,IC70,IC50
1118,LNCaP_mut_RNA_00_5_1_Ipatasertib_Selumetinib_0_0_0_0_10,58958040.0,1681080.0,Ipatasertib,Selumetinib,IC90,IC10
1119,LNCaP_mut_RNA_00_4_2_Ulixertinib_Pictilisib_0_0_0_0_5,57503520.0,1620840.0,Ulixertinib,Pictilisib,IC70,IC30
1120,LNCaP_mut_RNA_00_2_1_Afatinib_Luminespib_0_0_0_0_3,59565000.0,1769760.0,Afatinib,Luminespib,IC30,IC10
1121,LNCaP_mut_RNA_00_3_2_Ulixertinib_Selumetinib_0_0_0_0_3,58566840.0,1802280.0,Ulixertinib,Selumetinib,IC50,IC30
1122,LNCaP_mut_RNA_00_5_1_Selumetinib_Pictilisib_0_0_0_0_6,56678160.0,1678560.0,Selumetinib,Pictilisib,IC90,IC10
1123,LNCaP_mut_RNA_00_1_1_Ipatasertib_Luminespib_0_0_0_0_8,58444080.0,1730640.0,Ipatasertib,Luminespib,IC10,IC10
1124,LNCaP_mut_RNA_00_4_1_Selumetinib_Pictilisib_0_0_0_0_6,59511000.0,1791720.0,Selumetinib,Pictilisib,IC70,IC10
1125,LNCaP_mut_RNA_00_1_5_Ipatasertib_Ulixertinib_0_0_0_0_1,61302240.0,1757520.0,Ipatasertib,Ulixertinib,IC10,IC90
1126,LNCaP_mut_RNA_00_3_2_Afatinib_Pictilisib_0_0_0_0_9,53982600.0,1584000.0,Afatinib,Pictilisib,IC50,IC30
1127,LNCaP_mut_RNA_00_2_3_Afatinib_Pictilisib_0_0_0_0_9,55987800.0,1662240.0,Afatinib,Pictilisib,IC30,IC50
1128,LNCaP_mut_RNA_00_3_5_Ipatasertib_Luminespib_0_0_0_0_7,57307560.0,1599000.0,Ipatasertib,Luminespib,IC50,IC90
1129,LNCaP_mut_RNA_00_5_1_Afatinib_Ulixertinib_0_0_0_0_6,57586680.0,1781280.0,Afatinib,Ulixertinib,IC90,IC10
1130,LNCaP_mut_RNA_00_5_5_Afatinib_Luminespib_0_0_0_0_10,57267240.0,1759560.0,Afatinib,Luminespib,IC90,IC90
1131,LNCaP_mut_RNA_00_3_3_Afatinib_Ulixertinib_0_0_0_0_4,56775840.0,1699320.0,Afatinib,Ulixertinib,IC50,IC50
1132,LNCaP_mut_RNA_00_1_4_Ulixertinib_Luminespib_0_0_0_0_6,59438640.0,1812360.0,Ulixertinib,Luminespib,IC10,IC70
1133,LNCaP_mut_RNA_00_2_5_Ipatasertib_Pictilisib_0_0_0_0_10,52978200.0,1554600.0,Ipatasertib,Pictilisib,IC30,IC90
1134,LNCaP_mut_RNA_00_5_2_Luminespib_Pictilisib_0_0_0_0_1,54658320.0,1577760.0,Luminespib,Pictilisib,IC90,IC30
1135,LNCaP_mut_RNA_00_1_2_Ulixertinib_Selumetinib_0_0_0_0_4,60854400.0,1791840.0,Ulixertinib,Selumetinib,IC10,IC30
1136,LNCaP_mut_RNA_00_5_5_Selumetinib_Pictilisib_0_0_0_0_6,50276880.0,1578000.0,Selumetinib,Pictilisib,IC90,IC90
1137,LNCaP_mut_RNA_00_2_1_Ulixertinib_Selumetinib_0_0_0_0_3,59055120.0,1774800.0,Ulixertinib,Selumetinib,IC30,IC10
1138,LNCaP_mut_RNA_00_5_2_Selumetinib_Pictilisib_0_0_0_0_2,55317720.0,1615440.0,Selumetinib,Pictilisib,IC90,IC30
1139,LNCaP_mut_RNA_00_2_1_Afatinib_Luminespib_0_0_0_0_2,59485920.0,1749840.0,Afatinib,Luminespib,IC30,IC10
1140,LNCaP_mut_RNA_00_3_1_Afatinib_Selumetinib_0_0_0_0_8,62314800.0,1732560.0,Afatinib,Selumetinib,IC50,IC10
1141,LNCaP_mut_RNA_00_5_3_Luminespib_Selumetinib_0_0_0_0_9,60997440.0,1788960.0,Luminespib,Selumetinib,IC90,IC50
1142,LNCaP_mut_RNA_00_1_1_Afatinib_Luminespib_0_0_0_0_6,58995120.0,1744080.0,Afatinib,Luminespib,IC10,IC10
1143,LNCaP_mut_RNA_00_2_5_Ipatasertib_Selumetinib_0_0_0_0_3,59306760.0,1682400.0,Ipatasertib,Selumetinib,IC30,IC90
1144,LNCaP_mut_RNA_00_3_3_Ulixertinib_Pictilisib_0_0_0_0_8,55029000.0,1680480.0,Ulixertinib,Pictilisib,IC50,IC50
1145,LNCaP_mut_RNA_00_5_5_Ipatasertib_Luminespib_0_0_0_0_7,53029680.0,1540080.0,Ipatasertib,Luminespib,IC90,IC90
1146,LNCaP_mut_RNA_00_2_4_Ipatasertib_Pictilisib_0_0_0_0_1,53206320.0,1593840.0,Ipatasertib,Pictilisib,IC30,IC70
1147,LNCaP_mut_RNA_00_2_2_Afatinib_Ulixertinib_0_0_0_0_6,58155720.0,1711800.0,Afatinib,Ulixertinib,IC30,IC30
1148,LNCaP_mut_RNA_00_2_1_Ulixertinib_Selumetinib_0_0_0_0_5,62820720.0,1786680.0,Ulixertinib,Selumetinib,IC30,IC10
1149,LNCaP_mut_RNA_00_1_2_Ulixertinib_Luminespib_0_0_0_0_4,59272200.0,1711440.0,Ulixertinib,Luminespib,IC10,IC30
1150,LNCaP_mut_RNA_00_1_1_Luminespib_Selumetinib_0_0_0_0_3,62342040.0,1824240.0,Luminespib,Selumetinib,IC10,IC10
1151,LNCaP_mut_RNA_00_3_2_Afatinib_Luminespib_0_0_0_0_9,59478960.0,1780320.0,Afatinib,Luminespib,IC50,IC30
1152,LNCaP_mut_RNA_00_5_2_Afatinib_Pictilisib_0_0_0_0_2,55126560.0,1682520.0,Afatinib,Pictilisib,IC90,IC30
1153,LNCaP_mut_RNA_00_5_3_Luminespib_Selumetinib_0_0_0_0_8,59320800.0,1800480.0,Luminespib,Selumetinib,IC90,IC50
1154,LNCaP_mut_RNA_00_3_1_Luminespib_Selumetinib_0_0_0_0_4,59617440.0,1844520.0,Luminespib,Selumetinib,IC50,IC10
1155,LNCaP_mut_RNA_00_2_1_Ipatasertib_Afatinib_0_0_0_0_8,61194120.0,1737840.0,Ipatasertib,Afatinib,IC30,IC10
1156,LNCaP_mut_RNA_00_3_2_Ulixertinib_Luminespib_0_0_0_0_6,58362480.0,1736880.0,Ulixertinib,Luminespib,IC50,IC30
1157,LNCaP_mut_RNA_00_2_2_Ulixertinib_Pictilisib_0_0_0_0_4,57476280.0,1689840.0,Ulixertinib,Pictilisib,IC30,IC30
1158,LNCaP_mut_RNA_00_3_4_Ipatasertib_Pictilisib_0_0_0_0_8,51702600.0,1555200.0,Ipatasertib,Pictilisib,IC50,IC70
1159,LNCaP_mut_RNA_00_4_4_Ipatasertib_Luminespib_0_0_0_0_1,61732440.0,1697280.0,Ipatasertib,Luminespib,IC70,IC70
1160,LNCaP_mut_RNA_00_4_1_Ipatasertib_Ulixertinib_0_0_0_0_8,58703520.0,1660800.0,Ipatasertib,Ulixertinib,IC70,IC10
1161,LNCaP_mut_RNA_00_4_3_Luminespib_Selumetinib_0_0_0_0_6,60535320.0,1781520.0,Luminespib,Selumetinib,IC70,IC50
1162,LNCaP_mut_RNA_00_4_1_Selumetinib_Pictilisib_0_0_0_0_1,54915840.0,1667880.0,Selumetinib,Pictilisib,IC70,IC10
1163,LNCaP_mut_RNA_00_4_5_Luminespib_Selumetinib_0_0_0_0_8,58680840.0,1797840.0,Luminespib,Selumetinib,IC70,IC90
1164,LNCaP_mut_RNA_00_3_5_Ulixertinib_Luminespib_0_0_0_0_7,60099360.0,1796760.0,Ulixertinib,Luminespib,IC50,IC90
1165,LNCaP_mut_RNA_00_1_2_Ipatasertib_Afatinib_0_0_0_0_2,58003800.0,1675680.0,Ipatasertib,Afatinib,IC10,IC30
1166,LNCaP_mut_RNA_00_4_4_Ipatasertib_Pictilisib_0_0_0_0_10,52042440.0,1564560.0,Ipatasertib,Pictilisib,IC70,IC70
1167,LNCaP_mut_RNA_00_1_5_Afatinib_Ulixertinib_0_0_0_0_4,60851160.0,1767600.0,Afatinib,Ulixertinib,IC10,IC90
1168,LNCaP_mut_RNA_00_3_2_Afatinib_Luminespib_0_0_0_0_7,60788280.0,1762680.0,Afatinib,Luminespib,IC50,IC30
1169,LNCaP_mut_RNA_00_4_3_Ulixertinib_Selumetinib_0_0_0_0_2,60466680.0,1822920.0,Ulixertinib,Selumetinib,IC70,IC50
1170,LNCaP_mut_RNA_00_1_4_Afatinib_Luminespib_0_0_0_0_2,60383400.0,1833360.0,Afatinib,Luminespib,IC10,IC70
1171,LNCaP_mut_RNA_00_5_1_Ipatasertib_Ulixertinib_0_0_0_0_9,59093520.0,1710480.0,Ipatasertib,Ulixertinib,IC90,IC10
1172,LNCaP_mut_RNA_00_1_2_Afatinib_Ulixertinib_0_0_0_0_8,61431600.0,1781160.0,Afatinib,Ulixertinib,IC10,IC30
1173,LNCaP_mut_RNA_00_3_2_Luminespib_Pictilisib_0_0_0_0_8,56976960.0,1668480.0,Luminespib,Pictilisib,IC50,IC30
1174,LNCaP_mut_RNA_00_5_3_Afatinib_Ulixertinib_0_0_0_0_1,59433480.0,1775760.0,Afatinib,Ulixertinib,IC90,IC50
1175,LNCaP_mut_RNA_00_2_2_Ipatasertib_Luminespib_0_0_0_0_6,58962120.0,1707000.0,Ipatasertib,Luminespib,IC30,IC30
1176,LNCaP_mut_RNA_00_4_2_Afatinib_Luminespib_0_0_0_0_1,58414440.0,1716360.0,Afatinib,Luminespib,IC70,IC30
1177,LNCaP_mut_RNA_00_4_5_Ulixertinib_Selumetinib_0_0_0_0_6,60996600.0,1810080.0,Ulixertinib,Selumetinib,IC70,IC90
1178,LNCaP_mut_RNA_00_2_4_Ulixertinib_Pictilisib_0_0_0_0_2,52679400.0,1580760.0,Ulixertinib,Pictilisib,IC30,IC70
1179,LNCaP_mut_RNA_00_5_5_Luminespib_Pictilisib_0_0_0_0_6,48750600.0,1443840.0,Luminespib,Pictilisib,IC90,IC90
1180,LNCaP_mut_RNA_00_4_2_Afatinib_Selumetinib_0_0_0_0_4,57627120.0,1822080.0,Afatinib,Selumetinib,IC70,IC30
1181,LNCaP_mut_RNA_00_4_1_Ipatasertib_Luminespib_0_0_0_0_6,56809800.0,1648560.0,Ipatasertib,Luminespib,IC70,IC10
1182,LNCaP_mut_RNA_00_4_3_Ulixertinib_Selumetinib_0_0_0_0_9,60999120.0,1814040.0,Ulixertinib,Selumetinib,IC70,IC50
1183,LNCaP_mut_RNA_00_4_3_Afatinib_Ulixertinib_0_0_0_0_1,61812120.0,1856280.0,Afatinib,Ulixertinib,IC70,IC50
1184,LNCaP_mut_RNA_00_1_4_Ipatasertib_Ulixertinib_0_0_0_0_10,59982600.0,1764720.0,Ipatasertib,Ulixertinib,IC10,IC70
1185,LNCaP_mut_RNA_00_1_4_Selumetinib_Pictilisib_0_0_0_0_7,53568000.0,1616760.0,Selumetinib,Pictilisib,IC10,IC70
1186,LNCaP_mut_RNA_00_1_5_Ipatasertib_Afatinib_0_0_0_0_6,58021800.0,1706400.0,Ipatasertib,Afatinib,IC10,IC90
1187,LNCaP_mut_RNA_00_2_3_Ipatasertib_Luminespib_0_0_0_0_10,61716000.0,1821000.0,Ipatasertib,Luminespib,IC30,IC50
1188,LNCaP_mut_RNA_00_4_5_Selumetinib_Pictilisib_0_0_0_0_1,54871200.0,1658280.0,Selumetinib,Pictilisib,IC70,IC90
1189,LNCaP_mut_RNA_00_2_2_Ulixertinib_Pictilisib_0_0_0_0_7,55674720.0,1622520.0,Ulixertinib,Pictilisib,IC30,IC30
1190,LNCaP_mut_RNA_00_1_3_Ipatasertib_Luminespib_0_0_0_0_7,58687800.0,1756560.0,Ipatasertib,Luminespib,IC10,IC50
1191,LNCaP_mut_RNA_00_4_5_Selumetinib_Pictilisib_0_0_0_0_7,55494480.0,1652280.0,Selumetinib,Pictilisib,IC70,IC90
1192,LNCaP_mut_RNA_00_5_1_Afatinib_Pictilisib_0_0_0_0_1,55342440.0,1599000.0,Afatinib,Pictilisib,IC90,IC10
1193,LNCaP_mut_RNA_00_2_2_Ipatasertib_Afatinib_0_0_0_0_4,62523840.0,1839600.0,Ipatasertib,Afatinib,IC30,IC30
1194,LNCaP_mut_RNA_00_3_4_Ipatasertib_Selumetinib_0_0_0_0_5,61702680.0,1742040.0,Ipatasertib,Selumetinib,IC50,IC70
1195,LNCaP_mut_RNA_00_3_2_Ulixertinib_Selumetinib_0_0_0_0_10,59267520.0,1731120.0,Ulixertinib,Selumetinib,IC50,IC30
1196,LNCaP_mut_RNA_00_1_3_Afatinib_Ulixertinib_0_0_0_0_2,60165480.0,1874520.0,Afatinib,Ulixertinib,IC10,IC50
1197,LNCaP_mut_RNA_00_4_3_Afatinib_Pictilisib_0_0_0_0_7,53668560.0,1615200.0,Afatinib,Pictilisib,IC70,IC50
1198,LNCaP_mut_RNA_00_2_1_Ipatasertib_Selumetinib_0_0_0_0_4,60747840.0,1715760.0,Ipatasertib,Selumetinib,IC30,IC10
1199,LNCaP_mut_RNA_00_2_4_Afatinib_Luminespib_0_0_0_0_1,58299720.0,1704120.0,Afatinib,Luminespib,IC30,IC70
1200,LNCaP_mut_RNA_00_5_1_Selumetinib_Pictilisib_0_0_0_0_4,57404760.0,1678560.0,Selumetinib,Pictilisib,IC90,IC10
1201,LNCaP_mut_RNA_00_4_2_Selumetinib_Pictilisib_0_0_0_0_7,54223080.0,1600200.0,Selumetinib,Pictilisib,IC70,IC30
1202,LNCaP_mut_RNA_00_2_2_Afatinib_Selumetinib_0_0_0_0_1,61372440.0,1785000.0,Afatinib,Selumetinib,IC30,IC30
1203,LNCaP_mut_RNA_00_2_3_Afatinib_Ulixertinib_0_0_0_0_9,61155120.0,1811400.0,Afatinib,Ulixertinib,IC30,IC50
1204,LNCaP_mut_RNA_00_3_4_Afatinib_Ulixertinib_0_0_0_0_7,60289440.0,1776000.0,Afatinib,Ulixertinib,IC50,IC70
1205,LNCaP_mut_RNA_00_4_2_Luminespib_Selumetinib_0_0_0_0_8,59985360.0,1831440.0,Luminespib,Selumetinib,IC70,IC30
1206,LNCaP_mut_RNA_00_3_1_Ulixertinib_Selumetinib_0_0_0_0_10,59478960.0,1720440.0,Ulixertinib,Selumetinib,IC50,IC10
1207,LNCaP_mut_RNA_00_5_1_Afatinib_Luminespib_0_0_0_0_1,59081880.0,1720920.0,Afatinib,Luminespib,IC90,IC10
1208,LNCaP_mut_RNA_00_2_4_Ipatasertib_Selumetinib_0_0_0_0_6,62560200.0,1779000.0,Ipatasertib,Selumetinib,IC30,IC70
1209,LNCaP_mut_RNA_00_5_4_Ulixertinib_Pictilisib_0_0_0_0_7,52104240.0,1584120.0,Ulixertinib,Pictilisib,IC90,IC70
1210,LNCaP_mut_RNA_00_3_2_Afatinib_Pictilisib_0_0_0_0_6,56961120.0,1716720.0,Afatinib,Pictilisib,IC50,IC30
1211,LNCaP_mut_RNA_00_2_4_Afatinib_Selumetinib_0_0_0_0_10,59574840.0,1786920.0,Afatinib,Selumetinib,IC30,IC70
1212,LNCaP_mut_RNA_00_2_3_Afatinib_Selumetinib_0_0_0_0_6,59405280.0,1734360.0,Afatinib,Selumetinib,IC30,IC50
1213,LNCaP_mut_RNA_00_4_5_Afatinib_Ulixertinib_0_0_0_0_1,59838000.0,1822680.0,Afatinib,Ulixertinib,IC70,IC90
1214,LNCaP_mut_RNA_00_2_2_Ipatasertib_Selumetinib_0_0_0_0_8,61835880.0,1818840.0,Ipatasertib,Selumetinib,IC30,IC30
1215,LNCaP_mut_RNA_00_2_4_Ipatasertib_Ulixertinib_0_0_0_0_6,59784840.0,1692120.0,Ipatasertib,Ulixertinib,IC30,IC70
1216,LNCaP_mut_RNA_00_4_2_Ipatasertib_Selumetinib_0_0_0_0_10,59020200.0,1664760.0,Ipatasertib,Selumetinib,IC70,IC30
1217,LNCaP_mut_RNA_00_2_1_Ipatasertib_Pictilisib_0_0_0_0_10,56375040.0,1604400.0,Ipatasertib,Pictilisib,IC30,IC10
1218,LNCaP_mut_RNA_00_2_3_Selumetinib_Pictilisib_0_0_0_0_7,57449640.0,1662960.0,Selumetinib,Pictilisib,IC30,IC50
1219,LNCaP_mut_RNA_00_4_3_Afatinib_Selumetinib_0_0_0_0_9,60135360.0,1820760.0,Afatinib,Selumetinib,IC70,IC50
1220,LNCaP_mut_RNA_00_4_1_Ulixertinib_Luminespib_0_0_0_0_4,61437000.0,1737960.0,Ulixertinib,Luminespib,IC70,IC10
1221,LNCaP_mut_RNA_00_5_5_Ipatasertib_Pictilisib_0_0_0_0_1,47967960.0,1470720.0,Ipatasertib,Pictilisib,IC90,IC90
1222,LNCaP_mut_RNA_00_4_1_Ipatasertib_Pictilisib_0_0_0_0_2,54794160.0,1651200.0,Ipatasertib,Pictilisib,IC70,IC10
1223,LNCaP_mut_RNA_00_2_5_Ulixertinib_Selumetinib_0_0_0_0_4,61558680.0,1776360.0,Ulixertinib,Selumetinib,IC30,IC90
1224,LNCaP_mut_RNA_00_1_2_Ipatasertib_Selumetinib_0_0_0_0_6,59710560.0,1711200.0,Ipatasertib,Selumetinib,IC10,IC30
1225,LNCaP_mut_RNA_00_1_2_Ipatasertib_Afatinib_0_0_0_0_10,58334160.0,1761000.0,Ipatasertib,Afatinib,IC10,IC30
1226,LNCaP_mut_RNA_00_5_4_Ipatasertib_Selumetinib_0_0_0_0_5,54931200.0,1554600.0,Ipatasertib,Selumetinib,IC90,IC70
1227,LNCaP_mut_RNA_00_5_1_Ulixertinib_Luminespib_0_0_0_0_2,56683080.0,1710840.0,Ulixertinib,Luminespib,IC90,IC10
1228,LNCaP_mut_RNA_00_1_4_Selumetinib_Pictilisib_0_0_0_0_2,53986320.0,1618800.0,Selumetinib,Pictilisib,IC10,IC70
1229,LNCaP_mut_RNA_00_1_1_Ipatasertib_Afatinib_0_0_0_0_3,60852960.0,1778400.0,Ipatasertib,Afatinib,IC10,IC10
1230,LNCaP_mut_RNA_00_2_1_Afatinib_Ulixertinib_0_0_0_0_9,60501960.0,1774560.0,Afatinib,Ulixertinib,IC30,IC10
1231,LNCaP_mut_RNA_00_5_1_Afatinib_Luminespib_0_0_0_0_5,58342440.0,1692240.0,Afatinib,Luminespib,IC90,IC10
1232,LNCaP_mut_RNA_00_5_1_Ipatasertib_Luminespib_0_0_0_0_10,57108360.0,1646640.0,Ipatasertib,Luminespib,IC90,IC10
1233,LNCaP_mut_RNA_00_1_4_Ipatasertib_Selumetinib_0_0_0_0_7,60849120.0,1751400.0,Ipatasertib,Selumetinib,IC10,IC70
1234,LNCaP_mut_RNA_00_5_4_Afatinib_Ulixertinib_0_0_0_0_2,59491680.0,1756800.0,Afatinib,Ulixertinib,IC90,IC70
1235,LNCaP_mut_RNA_00_5_2_Luminespib_Selumetinib_0_0_0_0_9,61486800.0,1781040.0,Luminespib,Selumetinib,IC90,IC30
1236,LNCaP_mut_RNA_00_3_4_Afatinib_Luminespib_0_0_0_0_8,61048560.0,1764480.0,Afatinib,Luminespib,IC50,IC70
1237,LNCaP_mut_RNA_00_2_4_Afatinib_Ulixertinib_0_0_0_0_6,61550160.0,1827000.0,Afatinib,Ulixertinib,IC30,IC70
1238,LNCaP_mut_RNA_00_2_4_Ulixertinib_Luminespib_0_0_0_0_4,61862040.0,1776480.0,Ulixertinib,Luminespib,IC30,IC70
1239,LNCaP_mut_RNA_00_2_2_Ipatasertib_Selumetinib_0_0_0_0_4,60389400.0,1776000.0,Ipatasertib,Selumetinib,IC30,IC30
1240,LNCaP_mut_RNA_00_3_4_Selumetinib_Pictilisib_0_0_0_0_7,53483760.0,1555440.0,Selumetinib,Pictilisib,IC50,IC70
1241,LNCaP_mut_RNA_00_3_1_Afatinib_Ulixertinib_0_0_0_0_5,62125680.0,1816320.0,Afatinib,Ulixertinib,IC50,IC10
1242,LNCaP_mut_RNA_00_1_2_Afatinib_Pictilisib_0_0_0_0_9,54650160.0,1600680.0,Afatinib,Pictilisib,IC10,IC30
1243,LNCaP_mut_RNA_00_5_3_Afatinib_Luminespib_0_0_0_0_10,58531080.0,1758120.0,Afatinib,Luminespib,IC90,IC50
1244,LNCaP_mut_RNA_00_1_5_Afatinib_Pictilisib_0_0_0_0_2,52300800.0,1592880.0,Afatinib,Pictilisib,IC10,IC90
1245,LNCaP_mut_RNA_00_4_1_Ipatasertib_Ulixertinib_0_0_0_0_2,58429800.0,1690080.0,Ipatasertib,Ulixertinib,IC70,IC10
1246,LNCaP_mut_RNA_00_5_3_Selumetinib_Pictilisib_0_0_0_0_9,54646920.0,1611480.0,Selumetinib,Pictilisib,IC90,IC50
1247,LNCaP_mut_RNA_00_4_4_Ipatasertib_Ulixertinib_0_0_0_0_5,57574920.0,1633320.0,Ipatasertib,Ulixertinib,IC70,IC70
1248,LNCaP_mut_RNA_00_4_4_Ipatasertib_Ulixertinib_0_0_0_0_1,60245400.0,1688520.0,Ipatasertib,Ulixertinib,IC70,IC70
1249,LNCaP_mut_RNA_00_1_1_Afatinib_Luminespib_0_0_0_0_2,57309600.0,1695720.0,Afatinib,Luminespib,IC10,IC10
1250,LNCaP_mut_RNA_00_2_5_Afatinib_Ulixertinib_0_0_0_0_3,62375160.0,1853640.0,Afatinib,Ulixertinib,IC30,IC90
